id,box_count,box_size,box_dist_avg,risk_level
2348,140,114.6457143,780.2521007,3
2349,6,241,244.6061506,1
2350,41,48.99512195,207.4439273,2
2351,0,0,0,0
2352,11,157.3181818,313.6136364,1
2353,176,80.03778409,486.842181,3
2354,570,37.45135965,773.3673877,3
2355,399,22.13483709,410.9829651,3
2356,227,121.3430132,696.8570529,3
2357,647,18.29227202,598.9480754,3
2358,63,77.13253968,280.126663,3
2359,222,42.50878378,335.6363767,3
2360,35,34.92,366.084,1
2361,255,49.30764706,875.9676758,3
2362,49,128.9418367,360.6545918,2
2363,258,85.77577519,678.6941974,3
2364,25,136.384,366.7125,1
2365,325,133.7623077,809.0252683,3
2366,1366,21.77137628,823.3930848,3
2367,2128,17.31978383,769.7594495,3
2368,88,54.80284091,496.2811281,2
2369,185,36.71148649,338.2447209,2
2370,121,30.81983471,328.4794596,2
2371,110,37.05227273,596.2902585,2
2372,251,18.90258964,224.2282416,2
2373,130,62.04923077,471.6219489,3
2374,144,100.3010417,589.7557187,2
2375,56,63.85535714,833.7338182,2
2376,282,36.21478723,317.5604472,3
2377,183,120.7124317,713.8377454,3
2378,3668,13.93041167,628.4583018,3
2379,557,27.95006463,436.8047695,3
2380,147,110.1316327,651.1708751,2
2381,43,37.89418605,356.5883712,2
2382,0,0,0,0
2383,0,0,0,0
2384,16,166.10625,628.215,1
2385,17,184.6676471,478.6848039,1
2386,449,22.57928731,587.7024914,3
2387,378,83.78888889,656.9135409,3
2388,360,52.30715278,548.3946435,3
2389,160,28.047675,1299.621521,2
2390,234,57.05106838,479.037273,3
2391,734,17.37370572,372.8101755,3
2392,359,10.26713092,266.6811845,2
2393,431,95.80266821,794.3925985,4
2394,178,39.71151685,617.3481543,2
2395,318,61.42106918,1022.382388,3
2396,615,23.84268293,413.5842113,3
2397,67,79.04179104,453.9151138,3
2398,301,26.22225914,738.240532,2
2399,17,99.37941176,268.8917157,1
2400,167,46.84371257,606.8899416,2
2401,977,26.87786592,339.1812371,3
2402,40,76.64875,665.757515,2
2403,706,13.87152975,298.7629968,3
2404,278,10.86288489,283.9688729,2
2405,1062,17.38978343,454.1535409,3
2406,34,49.69705882,273.5714074,2
2407,135,55.98164444,526.3181006,3
2408,727,39.81155433,430.0432979,3
2409,1277,19.3646437,860.1236537,3
2410,1339,12.46015683,883.9590795,3
2411,54,45.10277778,317.9610681,2
2412,161,33.45093168,335.4991541,2
2413,221,19.93235294,403.8187413,2
2414,616,31.50730519,460.1347998,3
2415,83,176.4762048,686.1711431,2
2416,269,23.43104089,347.0508545,3
2417,39,88.56225641,689.7847233,2
2418,318,17.72735849,264.7634399,3
2419,450,25.16607778,380.0508577,3
2420,47,83.49255319,188.3165251,2
2421,167,25.25958084,300.2608323,3
2422,5762,16.24514925,719.5033101,4
2423,1077,18.5461467,446.3423695,3
2424,48,166.9135417,751.6592333,2
2425,2357,12.06682223,355.4248694,3
2426,105,53.47428571,266.5091117,2
2427,76,94.21776316,654.0382444,2
2428,4481,12.50281187,772.8550312,3
2429,40,38.5825,198.5549486,2
2430,92,143.9097391,1154.630762,2
2431,886,17.22811964,215.5695488,3
2432,61,80.42213115,314.9024408,2
2433,49,61.46734694,261.4160554,2
2434,111,92.33288288,961.6713077,2
2435,192,93.0090625,976.9071008,2
2436,233,49.86802575,516.0925509,3
2437,203,115.6725369,1076.446527,3
2438,1179,14.05733673,391.6643689,3
2439,11,110.0863636,330.5462318,1
2440,113,31.22876106,189.657146,3
2441,89,37.99606742,309.0714607,2
2442,171,80.56520468,776.6929288,3
2443,76,14.40078947,264.3714035,2
2444,1354,9.996861152,280.5218153,3
2445,582,32.50197595,720.6363369,3
2446,238,50.58781513,770.4151899,3
2447,59,41.35911864,314.0410376,1
2448,116,120.3715517,1060.742298,1
2449,194,11.20231959,213.4137332,2
2450,148,131.6162162,656.9613293,2
2451,235,29.58851064,362.389914,2
2452,389,34.52069409,310.9470487,3
2453,402,16.38830846,358.9068796,2
2454,68,84.36727941,255.9631057,2
2455,731,54.12828317,1009.667232,3
2456,0,0,0,0
2457,28,56.60357143,249.1509599,1
2458,411,27.83491484,238.9144296,3
2459,27,58.17059259,497.493256,1
2460,72,73.33506944,409.2344601,2
2461,41,121.6646341,534.5649865,1
2462,135,14.91111111,258.73267,2
2463,22,111.0295455,218.7133117,2
2464,51,81.95784314,427.0772758,2
2465,30,588.1941667,766.1478928,2
2466,65,51.85384615,449.3447973,2
2467,131,15.49389313,248.5260863,3
2468,479,22.34718163,271.9636805,4
2469,32,222.0125,657.6632006,2
2470,104,53.65913462,296.4866645,3
2471,0,0,0,0
2472,9,273.8611111,486.9056481,1
2473,0,0,0,0
2474,42,213.1285714,975.3155246,2
2475,1243,39.08724859,893.8644548,3
2476,112,32.87901786,249.90625,2
2477,186,24.91344086,422.01633,2
2478,2925,12.31300855,536.1102344,3
2479,0,0,0,0
2480,513,20.45477583,368.6779857,3
2481,2702,15.50094375,881.5351212,3
2482,296,70.02863176,583.4066114,4
2483,253,30.46981818,397.5333833,3
2484,299,91.55662207,630.1585165,3
2485,76,47.80065789,208.7942279,2
2486,248,18.71995968,254.5538462,2
2487,271,50.15885609,621.5043496,2
2488,257,27.00972763,252.6943036,2
2489,592,16.10456926,145.6315372,3
2490,158,57.2664557,402.0268568,3
2491,428,14.58130841,216.3172213,3
2492,29,35.49827586,184.3494992,2
2493,373,29.02813405,203.7598641,4
2494,413,31.2877724,256.8330385,4
2495,410,16.2207561,296.5590457,2
2496,108,42.68333333,436.7660617,2
2497,127,36.01429921,299.395763,2
2498,263,67.07281369,936.3640438,2
2499,74,134.5277027,567.8430507,3
2500,120,26.46208333,286.097619,2
2501,143,92.98566434,461.8898122,2
2502,369,17.99333333,165.8025672,3
2503,3031,51.54944928,2483.072997,3
2504,204,41.67732843,758.7764823,2
2505,331,36.27915408,454.6649168,3
2506,244,127.8754098,1037.613459,2
2507,436,30.51662844,385.2729468,3
2508,40,178.415,493.7552119,2
2509,42,183.2839286,462.1679147,1
2510,201,32.53930348,593.7742537,0
2511,287,34.99703833,678.6088755,2
2512,1285,20.98768482,498.0276543,3
2513,61,89.07459016,757.896,2
2514,51,276.9973529,846.953098,2
2515,229,43.14825328,504.7625712,2
2516,189,33.23835979,415.124754,3
2517,80,19.169375,275.7107595,2
2518,921,29.09712269,516.578098,3
2519,122,10.42131148,699.4438647,2
2520,354,87.1299435,871.0843328,2
2521,82,24.55060976,345.6430292,2
2522,445,6.081235955,247.9199833,2
2523,19,116.3478947,552.0937873,1
2524,394,17.58286802,214.3768637,3
2525,6,153.9416667,1030.677094,1
2526,37,174.5810811,336.7240991,2
2527,899,29.95839822,469.972063,3
2528,77,17.64350649,463.603944,2
2529,420,65.52047619,843.8949942,3
2530,79,17.97911392,196.5686465,2
2531,70,177.0298,1185.469662,1
2532,356,9.213483146,311.3977162,2
2533,301,9.214285714,321.9297674,2
2534,0,0,0,0
2535,898,26.1564588,255.5783472,3
2536,670,43.77226716,529.1609357,3
2537,240,158.5427083,902.3207605,3
2538,5140,14.93587549,796.749866,3
2539,179,66.56689944,379.414793,3
2540,274,43.09543796,399.4888933,3
2541,134,74.34022388,341.1301883,3
2542,7,804.4607143,1260,1
2543,105,73.49761905,446.2619625,2
2544,0,0,0,0
2545,26,117.0682692,228.454053,1
2546,225,55.95222222,941.8418857,2
2547,580,63.0962931,1060.321581,3
2548,74,72.20878378,285.0279241,3
2549,1522,6.831176084,293.2432738,3
2550,33,81.55909091,436.4638908,1
2551,67,134.1641791,432.0121706,2
2552,69,35.39637681,405.3646625,2
2553,141,8.835106383,312.4917933,2
2554,186,31.55576344,143.3851396,3
2555,96,72.30364583,264.6229227,3
2556,257,63.63005447,421.4031676,4
2557,0,0,0,0
2558,225,70.056,880.8031746,2
2559,0,0,0,0
2560,279,19.48351254,249.7131275,3
2561,150,48.938,494.6183996,3
2562,330,43.09818182,642.0013254,3
2563,276,104.5722826,695.7977549,3
2564,334,35.38068862,314.8800877,3
2565,58,169.4607759,707.78049,2
2566,128,66.22539063,234.7784387,3
2567,270,72.89388889,589.6746771,4
2568,34,136.7882353,267.2518042,2
2569,37,29.0972973,764.7151727,1
2570,1576,13.7145533,390.9266872,3
2571,121,75.64545455,233.7083563,2
2572,261,26.37145594,239.7864987,3
2573,249,32.97600402,697.1586976,2
2574,162,37.58425926,586.5060225,2
2575,218,23.54155963,280.172346,3
2576,35,46.428,304.0495378,2
2577,402,55.11405473,350.5515451,4
2578,17,216.7147059,543.7321856,1
2579,269,36.17193309,826.9878836,2
2580,62,71.24112903,728.5430989,2
2581,674,44.27816024,731.4981642,3
2582,658,48.35182371,624.4412237,4
2583,1128,8.213723404,341.2093338,3
2584,297,85.26093603,740.8816244,3
2585,26,80.55769231,500.9442308,1
2586,0,0,0,0
2587,349,35.5777937,546.0303241,3
2588,358,11.62967877,322.8276763,2
2589,160,90.998125,812.6340278,2
2590,414,46.35024155,797.9105969,2
2591,17,267.3735294,843.2176471,1
2592,0,0,0,0
2593,1976,30.87067308,742.2665728,4
2594,84,48.38869048,906.9518474,1
2595,4215,8.486496797,1054.405658,3
2596,0,0,0,0
2597,534,49.30959738,514.5612743,3
2598,208,33.55556731,281.4899373,3
2599,33,57.11515152,428.0677273,2
2600,1831,33.17179137,871.200742,3
2601,455,37.40351648,812.0899807,3
2602,90,37.80944444,133.799717,3
2603,17,74.86764706,258.4375735,1
2604,1591,24.1704274,1035.148864,3
2605,736,37.90275136,550.3454768,3
2606,163,22.00570552,280.1171703,3
2607,173,36.3349711,522.5100202,3
2608,1536,25.30071615,798.0476999,3
2609,109,58.24678899,537.658356,2
2610,54,140.2509259,692.538847,2
2611,148,61.99778378,430.9954114,2
2612,200,32.353875,537.0406923,2
2613,96,26.96666667,285.8912471,3
2614,508,56.5636063,693.575421,1
2615,16,93.559375,428.4564358,1
2616,44,64.9375,764.9467303,2
2617,122,76.01472131,889.7457751,3
2618,138,21.39528986,200.4740184,2
2619,72,50.52638889,738.4441155,1
2620,401,45.67917706,425.5364856,3
2621,94,11.55010638,288.0725235,1
2622,20,400.3125,1161.525939,1
2623,451,14.02372506,221.0223391,3
2624,46,162.1913043,650.8855072,2
2625,1607,8.76372122,430.366464,3
2626,87,40.30689655,553.134857,1
2627,83,86.65430955,540.9376195,2
2628,217,25.60921659,155.7897888,4
2629,64,82.40934375,441.2030705,2
2630,0,0,0,0
2631,535,38.86892523,320.4941275,3
2632,0,0,0,0
2633,1347,76.28956941,762.6997411,4
2634,120,37.88458333,546.1894342,3
2635,438,26.48005936,276.470694,3
2636,58,166.9682069,851.0870417,1
2637,110,29.16334545,262.6861864,2
2638,30,57.115,388.795977,1
2639,166,18.60120482,219.6178798,2
2640,1,352.8,0,1
2641,50,43.588,323.4474442,2
2642,220,83.97318182,625.0780012,2
2643,938,9.514658849,699.0911121,2
2644,85,170.0176471,866.2087227,2
2645,142,45.89383803,698.1098502,2
2646,168,133.6464286,405.0244156,3
2647,40,53.73,193.3665049,1
2648,181,41.71139227,394.4685981,3
2649,115,48.89991304,236.7525858,3
2650,49,130.3244898,991.8452381,1
2651,52,403.4971154,1304.923952,1
2652,131,96.32652672,392.8446271,2
2653,19,234.7289474,502.9239766,2
2654,10,250.56,345.6353516,1
2655,155,55.4816129,394.9349868,2
2656,0,0,0,0
2657,663,15.50648567,260.9720829,3
2658,295,20.11864407,251.5805144,3
2659,1223,11.11950123,186.9708095,3
2660,213,83.68779343,587.027537,3
2661,123,47.06487805,547.967533,2
2662,28,21.95,436.4145172,1
2663,144,66.00625,610.8625262,3
2664,869,50.8066168,626.721994,4
2665,0,0,0,0
2666,231,21.77337662,391.0999887,2
2667,176,30.83522727,250.8154126,3
2668,0,0,0,0
2669,186,76.97715054,656.9225806,2
2670,111,49.25257658,385.9679037,3
2671,1,234.9,0,1
2672,92,28.91032609,228.2712398,2
2673,0,0,0,0
2674,2251,26.39828965,677.4992374,3
2675,1556,9.112596401,310.8267592,3
2676,94,28.74706383,224.5081902,2
2677,83,50.66325301,453.4159271,2
2678,922,12.06117137,768.2066136,2
2679,188,9.094414894,210.9483862,3
2680,343,59.90262974,688.1436755,3
2681,250,31.5587,163.130542,4
2682,339,27.0640413,478.6333438,3
2683,82,82.2097561,464.5739235,3
2684,312,27.41802885,175.690991,4
2685,175,129.7728,835.8867126,3
2686,231,163.5496753,960.3615765,3
2687,22,113.9431818,345.0267532,2
2688,28,255.8127857,570.054709,2
2689,264,49.34375,663.0006429,3
2690,139,63.60935252,370.1373201,3
2691,190,80.04868421,534.3678797,3
2692,62,43.22177419,248.9490261,2
2693,191,14.39057592,165.6529622,3
2694,169,31.40099408,377.3601189,2
2695,24,63.84791667,903.3959795,1
2696,404,13.1414604,166.3157668,3
2697,197,43.0822335,680.6940651,2
2698,34,206.0735294,724.4749895,1
2699,90,12.32293333,273.3289638,2
2700,198,117.9839646,1089.38816,3
2701,96,157.5296042,674.7105365,3
2702,0,0,0,0
2703,95,60.15631579,554.5258951,2
2704,154,11.56363636,70.94692598,2
2705,417,40.69736211,608.0261866,3
2706,302,38.48642384,302.2249513,3
2707,194,19.55154639,336.9977832,2
2708,104,42.40865385,556.9485157,2
2709,1633,23.07366075,840.2257084,3
2710,1522,36.2674113,812.0521371,3
2711,276,45.15344203,447.0784275,3
2712,27,143.4685185,295.2235875,2
2713,630,16.16936508,498.0270095,3
2714,239,28.73196653,428.3607686,3
2715,285,24.37649123,272.9109595,3
2716,201,20.99813433,216.239641,3
2717,27,59.95185185,242.8265402,2
2718,971,34.24191555,708.2722478,3
2719,3150,33.25681746,805.0348757,4
2720,320,38.389375,497.3072468,3
2721,155,93.96585806,668.2314166,2
2722,0,0,0,0
2723,5060,5.271115415,274.8812322,3
2724,1819,57.46349423,1112.413277,4
2725,489,14.7095092,277.3671997,3
2726,24,107.83125,170.4069689,1
2727,7,434.7,345.6795175,1
2728,138,40.17450725,466.4933323,3
2729,515,35.43864078,890.6896488,3
2730,999,15.72507508,660.4142783,3
2731,290,91.67198276,749.5299763,3
2732,580,97.55198276,1164.169238,3
2733,63,32.37619048,296.4045089,1
2734,464,58.84515086,635.0852556,3
2735,73,207.1678082,920.2099863,2
2736,444,52.16373874,745.4214885,3
2737,12,90.9875,361.6501134,1
2738,51,52.2,368.8087753,2
2739,10,108.135,308.4217954,1
2740,133,13.90037594,750.8115072,2
2741,329,16.5231003,324.9985745,3
2742,0,0,0,0
2743,152,64.19423684,226.6454377,3
2744,569,37.82596661,654.8712719,3
2745,159,27.17232704,287.674493,2
2746,108,44.27916667,180.7158619,2
2747,615,34.03894309,500.7365796,3
2748,846,20.181974,454.6487445,3
2749,84,94.86488095,726.7298193,2
2750,787,20.05942313,403.7204533,3
2751,281,64.38113879,724.4138943,3
2752,0,0,0,0
2753,183,30.64804372,479.1288302,2
2754,272,65.49494485,813.7034361,2
2755,84,77.975,600.0904393,2
2756,189,28.8984127,329.9720364,2
2757,0,0,0,0
2758,35,142.8385714,655.3690255,1
2759,145,18.08248276,175.6779836,2
2760,559,35.65286225,620.8429298,3
2761,15,310.3533333,631.8162698,1
2762,37,174.5027027,469.1645641,2
2763,934,12.18110278,339.7405061,3
2764,144,76.33645833,724.1297591,3
2765,319,16.74592476,349.055211,2
2766,0,0,0,0
2767,39,86.86666667,288.4419032,1
2768,170,33.24588235,563.7617835,2
2769,158,121.4414557,943.6076358,3
2770,323,33.93126935,280.4852864,3
2771,318,21.92987421,490.5113571,2
2772,146,79.92645205,582.0092367,3
2773,2154,26.14230501,707.6312743,3
2774,78,98.37089744,485.873489,2
2775,280,32.20071429,510.3073527,3
2776,216,94.38449074,727.4060249,3
2777,82,81.4,413.4126004,2
2778,119,77.1605042,464.5571998,2
2779,378,37.56415344,962.9126054,3
2780,285,28.30664561,123.8084518,3
2781,2103,26.29165478,887.5247728,3
2782,21,185.6321429,310.6158906,1
2783,6089,12.97774676,942.0875617,3
2784,258,41.10755814,682.975687,3
2785,32,52.99375,276.3169422,1
2786,347,16.44510086,648.3766443,2
2787,17,193.7411765,392.6192333,1
2788,210,21.9797619,456.2940734,1
2789,0,0,0,0
2790,616,22.06461039,456.3666767,3
2791,1125,37.17524444,692.0977309,4
2792,81,209.5570988,831.0904444,2
2793,168,23.09464286,302.8023239,2
2794,530,55.28490566,653.033766,3
2795,153,19.13431373,224.4958657,2
2796,616,37.58636364,740.7797466,3
2797,1275,16.25517647,234.2433736,3
2798,170,26.95794118,378.7147177,3
2799,204,35.2477451,289.6665149,3
2800,113,34.24469027,433.5320362,2
2801,552,15.33577899,388.2285506,3
2802,372,72.22352151,578.8967758,4
2803,266,11.47744361,182.29404,3
2804,86,74.25448837,694.6071915,2
2805,797,10.64601004,308.3665917,3
2806,306,24.21977124,761.4165448,2
2807,286,9.81048951,641.3475061,2
2808,436,26.06009174,549.3105327,3
2809,401,100.3703392,571.4793112,4
2810,270,74.2037037,870.4911921,3
2811,145,139.467931,657.9008803,3
2812,51,57.38823529,246.4866403,2
2813,59,31.95084746,160.3226537,2
2814,382,10.93799738,298.5643435,3
2815,2436,11.85155993,608.8342549,3
2816,249,16.93042169,348.9783605,2
2817,429,30.79487179,470.4779248,3
2818,133,14.17593985,157.6245994,2
2819,913,41.07543812,1080.619656,3
2820,43,23.18255814,86.28038095,2
2821,34,198.6573529,843.8516671,1
2822,278,54.61546763,609.2868296,3
2823,38,107.8223684,424.4896241,2
2824,210,6.684761905,470.3668254,2
2825,95,23.56157895,292.7384099,2
2826,166,45.02439759,533.8172808,2
2827,2313,18.69716818,923.7023062,3
2828,786,35.04122137,429.3573191,3
2829,32,88.9734375,152.2469739,1
2830,943,18.47396607,620.82435,3
2831,44,122.3897727,531.9036691,2
2832,76,19.6875,395.619,2
2833,1054,25.00220588,896.815666,3
2834,189,38.73262434,711.3944681,3
2835,109,27.73192661,123.8061502,3
2836,95,24.35315789,693.3868488,2
2837,1032,35.35087209,666.6250648,4
2838,137,122.9735401,586.3503644,3
2839,127,38.39094488,539.768751,2
2840,123,57.45528455,321.8332023,3
2841,121,22.99421488,385.5577135,2
2842,161,23.28571429,329.0174979,2
2843,120,105.75125,528.9417049,3
2844,2555,6.920565558,297.1414321,3
2845,194,31.03298969,266.305721,3
2846,6407,13.27601452,479.7459103,3
2847,89,77.18539326,454.6618518,3
2848,14,152.0678571,293.3981698,2
2849,55,41.46363636,573.6238988,2
2850,66,117.7973485,755.8290339,2
2851,65,64.13624615,697.2308654,2
2852,108,30.96407407,216.5413455,2
2853,1632,15.27037377,791.3546226,3
2854,694,32.01120317,1005.119147,3
2855,139,14.53669065,112.3873965,3
2856,160,47.15,390.6426179,2
2857,330,13.59439394,271.5980562,3
2858,120,57.25625,302.8652313,3
2859,85,131.5762353,540.4247899,3
2860,115,33.28735652,1289.78083,1
2861,852,13.75991784,309.9070207,4
2862,1461,17.09956263,689.9672267,3
2863,5823,11.82783205,688.7160441,3
2864,0,0,0,0
2865,157,81.80191083,479.0224144,3
2866,16,201.15,652.572643,2
2867,730,17.56041096,324.5014747,3
2868,153,42.18320261,280.9909079,3
2869,43,53.14116279,246.9337625,2
2870,507,74.24881657,802.2812922,3
2871,287,41.63902439,788.7399737,3
2872,149,43.3785906,409.4953112,2
2873,2112,14.70222538,498.1900571,3
2874,1008,22.1483631,563.0995948,4
2875,136,58.35772059,327.3210139,3
2876,62,46.30403226,654.9797039,2
2877,164,78.32652439,683.5858802,3
2878,372,48.84139785,334.2091412,3
2879,13,693.3764615,908.8615385,1
2880,678,35.10523599,695.7462634,3
2881,2607,12.31407748,575.1089917,3
2882,511,50.07279843,562.4195677,3
2883,405,23.90908832,331.0990806,3
2884,483,15.29741201,390.4855055,3
2885,26,73.12884615,234.9276516,1
2886,36,276.5829444,761.824,1
2887,316,39.93936076,645.5233546,3
2888,969,32.05543653,828.4672879,3
2889,88,96.21170455,314.2448646,2
2890,139,100.6676691,506.5091972,2
2891,94,106.8452128,1014.745532,2
2892,1924,13.41377339,400.8653553,3
2893,168,39.45535714,532.1572241,2
2894,428,13.20671729,595.2376016,2
2895,107,66.17757009,439.6603186,2
2896,102,45.86176471,483.3218938,3
2897,1946,10.14064748,361.8352918,3
2898,252,123.1007937,643.8559106,3
2899,260,24.84384615,240.2047446,3
2900,48,83.540625,283.0668271,2
2901,435,43.65781609,608.8780578,2
2902,91,81.9989011,553.5447473,2
2903,399,33.06021303,396.794113,3
2904,401,41.91633416,640.3309217,3
2905,281,25.52508897,852.6702517,2
2906,473,63.23180761,621.6268306,4
2907,171,47.26328655,407.9383509,2
2908,635,33.9080315,420.6366826,3
2909,37,75.27972973,432.4241491,2
2910,113,13.38539823,168.1698825,2
2911,0,0,0,0
2912,18,155.6222222,282.8947843,2
2913,233,28.82424893,266.9768331,3
2914,259,18.76727413,390.5685804,2
2915,307,10.74022801,620.6836065,2
2916,28,151.9285714,824.7544174,2
2917,149,30.60436242,254.9930346,3
2918,0,0,0,0
2919,60,46.16666667,577.8191238,2
2920,0,0,0,0
2921,0,0,0,0
2922,423,41.51565012,596.1326919,3
2923,607,23.70082372,516.319562,2
2924,61,114.8540984,693.6159098,2
2925,247,16.24271255,178.6097336,3
2926,39,39.6525641,364.2471955,2
2927,5541,16.06938278,791.9126945,3
2928,212,35.01745283,409.3489433,2
2929,458,52.17368996,844.4477158,3
2930,4535,21.34213892,883.4256867,3
2931,219,130.5484018,1006.174622,3
2932,609,8.629146141,306.0399274,2
2933,372,16.82016129,341.3455509,3
2934,144,68.83923611,813.4954108,2
2935,57,8.759649123,275.8111216,2
2936,0,0,0,0
2937,119,43.39453782,535.904891,2
2938,120,18.59666667,305.5408263,2
2939,98,27.28561224,168.7632022,2
2940,53,66.91603774,210.2118015,2
2941,552,27.32744565,406.3612815,3
2942,157,137.3570064,682.7093582,3
2943,166,24.3310241,410.0366813,2
2944,47,106.9978723,211.2563721,2
2945,71,288.8901408,1067.831662,2
2946,0,0,0,0
2947,76,66.93618421,446.8515947,2
2948,164,55.92317073,364.3526844,3
2949,450,32.25222222,337.5719987,3
2950,314,17.71273885,333.3881521,3
2951,1448,17.99406077,359.9887549,4
2952,1280,47.56416016,798.7907862,3
2953,59,120.0508475,514.868498,2
2954,168,28.74136905,261.731727,2
2955,117,36.79102564,570.2312467,2
2956,3635,7.28372077,345.5015019,3
2957,518,32.76681467,415.1808389,3
2958,532,13.43317669,307.14346,2
2959,31,81,323.4919091,2
2960,140,32.19815714,313.7613292,3
2961,1873,25.0810347,566.668446,3
2962,360,22.39047222,639.715675,2
2963,151,169.3475166,787.7549102,2
2964,57,33.90964912,98.45570593,2
2965,0,0,0,0
2966,102,148.5892157,867.9365417,2
2967,255,28.36978039,269.1885275,3
2968,42,57.48214286,402.3544628,2
2969,393,14.23994911,672.971206,3
2970,31,87.70645161,292.2119997,2
2971,24,262.2375,803.0091619,2
2972,650,36.82023077,555.166195,3
2973,53,108.6833962,819.9502721,2
2974,0,0,0,0
2975,38,113.8552632,473.360697,2
2976,347,19.66628242,287.9034589,2
2977,291,10.75601375,124.252524,2
2978,221,79.45350679,553.3367844,3
2979,444,26.05945045,378.1912334,4
2980,498,43.75676707,725.6518565,3
2981,2,283.5,393.2289619,1
2982,235,23.41638298,400.5999035,2
2983,273,35.58443223,691.1756579,2
2984,630,14.47548413,301.0212754,3
2985,11,152.8954545,704.4545455,1
2986,2408,27.18612957,941.3838188,3
2987,114,22.5104386,313.8876727,2
2988,0,0,0,0
2989,738,21.08014905,233.0599546,3
2990,139,15.80827338,785.1960213,2
2991,100,93.603,866.1896736,2
2992,283,14.77279152,176.7217983,3
2993,499,13.94428858,639.9140488,2
2994,144,72.49839744,662.6377489,2
2995,90,18.28055556,275.8128832,2
2996,384,47.70273438,663.8770651,3
2997,195,24.81589744,677.8331228,2
2998,329,58.98495441,990.2167544,2
2999,159,128.7801887,557.8882573,3
3000,728,32.03159341,411.8229268,3
3001,52,75.31057692,559.4500151,2
3002,127,36.46338583,422.4658511,2
3003,55,99.24727273,289.4159125,2
3004,50,56.725,446.7126762,2
3005,843,20.98594306,444.5888856,2
3006,316,18.44050633,195.5019615,3
3007,200,16.56825,266.7074905,2
3008,0,0,0,0
3009,66,132.0984848,886.455275,2
3010,114,38.06966667,624.0199255,2
3011,478,35.58042259,494.1517556,4
3012,23,129.6769565,558.655336,2
3013,167,47.21736527,305.9295691,2
3014,136,30.78161765,287.852342,2
3015,0,0,0,0
3016,48,57.59427083,151.1273378,3
3017,119,11.13151261,184.5109695,2
3018,44,115.2806818,465.5844512,2
3019,43,18.55130233,260.1666257,2
3020,26,105.0424615,296.8218667,2
3021,240,26.696875,322.1420046,2
3022,212,83.62075472,871.0944868,3
3023,79,27.60886076,196.3861398,2
3024,539,65.49972171,904.2483829,2
3025,123,26.04105691,397.9341979,2
3026,0,0,0,0
3027,11,605.5818182,1051.121212,2
3028,301,85.62018272,483.4731801,4
3029,793,32.73322825,767.2015202,4
3030,419,33.54325776,561.032565,3
3031,50,74.856,264.4884506,2
3032,135,10.85868148,337.7335544,2
3033,553,39.85207957,636.2603687,4
3034,247,93.4847166,436.617879,3
3035,0,0,0,0
3036,55,265.1673636,737.3815185,3
3037,329,18.75972644,280.2226505,2
3038,25,53.61744,246.2474639,2
3039,34,61.78323529,415.8605169,2
3040,118,82.69930508,681.0398667,2
3041,196,71.2372449,984.6412936,2
3042,0,0,0,0
3043,70,83.22768571,465.4786366,2
3044,1341,33.78607905,666.1911109,2
3045,72,35.16805556,243.0230569,2
3046,70,63.83371429,346.4241546,2
3047,98,107.6128571,777.474154,2
3048,106,22.75709434,254.0867942,2
3049,2638,7.825018954,384.9404647,2
3050,95,55.05433684,550.3285733,2
3051,91,30.97307692,327.8936703,2
3052,681,32.85782379,542.028902,4
3053,1576,11.71015228,324.3236358,2
3054,0,0,0,0
3055,132,57.98257576,439.6921166,2
3056,301,53.98787375,628.9281654,2
3057,197,49.48629442,712.9518103,2
3058,95,65.38578947,352.1223144,2
3059,88,13.87045455,215.3296761,2
3060,105,102.6814286,552.9619597,2
3061,2270,12.19456388,551.1129912,2
3062,87,30.11149425,170.1048356,2
3063,101,36.42673267,485.448533,2
3064,2925,15.774,550.7165259,2
3065,27,218.9163704,568.1545299,2
3066,427,68.62107728,840.0818529,3
3067,157,40.66942675,685.6335763,2
3068,110,72.66372727,338.1938595,3
3069,28,37.6125,146.145119,2
3070,100,49.6015,497.720301,2
3071,306,49.89526144,361.8363828,3
3072,371,28.58530997,564.398137,2
3073,565,22.81628319,458.3819091,2
3074,341,50.42727273,288.0241613,4
3075,0,0,0,0
3076,548,39.03385036,779.8291954,2
3077,535,34.05102804,734.0567922,2
3078,18,87.36388889,313.3247766,2
3079,169,33.13905325,254.5070795,3
3080,235,30.8147234,275.2905271,4
3081,161,15.69362733,288.0077842,2
3082,151,44.6115894,433.6119205,2
3083,97,49.25154639,536.6668729,2
3084,756,16.96203704,539.6926813,2
3085,387,46.19625323,630.6388051,3
3086,28,51.85535714,820.3605159,2
3087,188,47.49281915,748.3075634,2
3088,0,0,0,0
3089,250,16.8512,254.9769617,2
3090,378,32.775,653.4011406,2
3091,243,52.55578839,514.5948229,2
3092,28,73.52678571,261.3921852,2
3093,100,40.1385,204.6138545,3
3094,297,18.02946128,393.5405935,2
3095,130,42.155,246.112294,2
3096,84,22.52202381,474.9749329,2
3097,41,104.9487805,416.6852263,2
3098,385,21.69493506,593.3001677,2
3099,38,83.21973684,453.5228556,2
3100,862,20.52827726,217.7549771,4
3101,316,37.32351899,518.4789899,3
3102,36,196.4875,768.568344,2
3103,1759,22.00119386,762.2050199,2
3104,5,390.15,1028.666667,1
3105,46,160.4152174,578.5731382,2
3106,185,121.7705405,562.8326287,2
3107,185,17.14216216,288.0996475,2
3108,57,62.975,272.9904235,2
